Title,Nb rating,Prices,Nb visits,Rating,Annulation,Duration,Language,City,lat,lon,image
Billets pour les Universal Studios Hollywood,157,"171,50 €",13 voyageurs,"9,50 / 10",Non remboursable. Cette activité n'admet aucune annulation ou modification.,-1,-1,los-angeles,34.1381168,-118.3533783,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/escenario-universal-studios-fuego.jpg
Visite guidée à travers Hollywood Boulevard,-1,"66,60 €",1 voyageur,-1,Non remboursable. Cette activité n'admet pas d'annulation.,2h30,Français,los-angeles,34.102361,-118.339222,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/fachada-teatro-chino.jpg
Visite de Venice Beach,-1,"55,70 €",2 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 7 jours avant l'activité. Si vous annulez avec plus de 3 jours d’avance, nous vous rembourserons 50%. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",3 heures,Français,los-angeles,33.98728,-118.47263,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/casas-venice-beach-los-angeles.jpg
Visite à travers le centre historique de Los Angeles,-1,"46,30 €",18 voyageurs,-1,Non remboursable. Cette activité n'admet pas d'annulation.,-1,Français,los-angeles,34.056056,-118.236833,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/visite-guidee-coeur-historique-downtown-los-angeles.jpg
Carte eSIM avec Internet aux États-Unis,16,17 €,41 voyageurs,"6,40 / 10",Non remboursable. Cette activité n'admet aucune annulation ou modification.,10 jours - 30 jours,-1,los-angeles,34.0531639,-118.2524682,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/mujer-trabajo-movil-nueva-york.jpg
Cours de surf à Venice Beach,1,"28,30 €",20 voyageurs,10 / 10,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",2 heures,Anglais,los-angeles,33.97777045,-118.46906828,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/surf-venice-beach.jpg
Excursion de 2 jours à Las Vegas et au barrage Hoover,-1,50 €,78 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",2 jours,Français,los-angeles,34.0531639,-118.2524682,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/panoramica-hotel-paris-las-vegas.jpg
Bus touristique de Los Angeles,67,"107,70 €",17 voyageurs,"8,30 / 10","Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",1 jour,Français,los-angeles,34.0531639,-118.2524682,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/autobus-turistico-ciudad-los-angeles.jpg
-1,-1,39 €,8 voyageurs,-1,-1,-1,-1,los-angeles,34.0531639,-118.2524682,-1
Go City : Los Angeles All-Inclusive Pass,18,"51,90 €",57 voyageurs,"8,60 / 10","Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",1 jour - 7 jours,-1,los-angeles,34.0531639,-118.2524682,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/muelle-santa-monica.jpg
Billet pour le Musée de l'USS Iowa,2,49 €,2 voyageurs,9 / 10,"Gratuit ! Annulez sans frais jusqu'à 48 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,-1,los-angeles,33.7422355,-118.2773874,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/canones-acorazado-uss-iowa.jpg
Visite guidée à vélo dans Santa Monica et Venice Beach,-1,"21,20 €",3 voyageurs,-1,Non remboursable. Cette activité n'admet pas d'annulation.,3h30,Français,los-angeles,34.015848,-118.494653,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/santa-monica-venice-beach.jpg
Go City Los Angeles Explorer Pass,-1,"55,70 €",212 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",-1,-1,los-angeles,34.0531639,-118.2524682,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/los-angeles-explorer-pass.jpg
Excursion de 5 jours à Las Vegas et dans le désert de l'Arizona,-1,65 €,237 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",5 jours,Français,los-angeles,34.0531639,-118.2524682,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/carretera-monument-valley.jpg
Visite gastronomique dans Los Angeles,-1,"297,60 €",786 voyageurs,-1,Non remboursable. Cette activité n'admet pas d'annulation.,3h - 3h15,Anglais,los-angeles,33.979414,-118.4668638,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/atun-poke.jpg
Kayak avec des otaries à Marina del Rey,1,"42,50 €",328 voyageurs,10 / 10,"Gratuit ! Annulez sans frais jusqu'à 3 jours avant l'activité. Si vous annulez avec plus de 24 heures d’avance, vous aurez à payer une pénalité de 20 US$ (18,90 €). Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",2 heures,Anglais,los-angeles,33.97933,-118.457965,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/navegar-leones-marinos.jpg
Randonnée jusqu'au Hollywood Sign,-1,"65,20 €",1 voyageur,-1,"Gratuit ! Annulez sans frais jusqu'à 7 jours avant l'activité. Si vous annulez avec plus de 3 jours d’avance, nous vous rembourserons 50%. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",3 heures,Français,los-angeles,34.130085,118.32696,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/letras-hollywood.jpg
Paddle surf avec des otaries à Marina del Rey,-1,"93,50 €",,-1,"Gratuit ! Annulez sans frais jusqu'à 3 jours avant l'activité. Si vous annulez avec plus de 24 heures d’avance, vous aurez à payer une pénalité de 20 US$ (18,90 €). Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",2 heures,Anglais,los-angeles,33.97933,-118.457965,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/paddle-surf-leones-marinos.jpg
Excursion à Malibu en van Volkswagen + Surf,-1,"18,90 €",7 voyageurs,-1,"Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",6 heures,Anglais,los-angeles,33.99592,-118.4651215,https://cdn2.civitatis.com/estados-unidos/los-angeles/galeria/furgoneta-volkswagen-surf.jpg
Bus touristique de Miami,63,64 €,15 voyageurs,"7,30 / 10","Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",1 jour,Français,miami,25.7616761,-80.1940987,https://cdn2.civitatis.com/estados-unidos/miami/galeria/rascacielos-big-bus.jpg
Balade en bateau à travers les Villas des Stars,367,"78,40 €",7 voyageurs,"8,50 / 10",Non remboursable. Cette activité n'admet pas d'annulation.,1h30,Anglais,miami,25.777913,-80.186247,https://cdn2.civitatis.com/estados-unidos/miami/galeria/casas-famosos-miami-civitatis.jpg
Balade en bateau à moteur à Miami,41,"902,40 €",5 voyageurs,"8,50 / 10","Gratuit ! Annulez sans frais jusqu'à 8 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",45 minutes,Anglais,miami,25.777767,-80.185607,https://cdn2.civitatis.com/estados-unidos/miami/galeria/lancha-tipo-thriller.jpg
Excursion aux Everglades,325,"83,10 €",334 voyageurs,"7,90 / 10","Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",4 heures,Anglais et espagnol,miami,25.7616761,-80.1940987,https://cdn2.civitatis.com/estados-unidos/miami/galeria/everglades-aerodeslizador.jpg
Carte eSIM avec Internet aux États-Unis,16,"65,20 €",16 voyageurs,"6,40 / 10",Non remboursable. Cette activité n'admet aucune annulation ou modification.,10 jours - 30 jours,-1,miami,25.7616761,-80.1940987,https://cdn2.civitatis.com/estados-unidos/nueva-york/galeria/mujer-trabajo-movil-nueva-york.jpg
Offre : Contrastes de Miami + Everglades + Balade en bateau,98,"51,90 €",22 voyageurs,"9,40 / 10","Gratuit ! Annulez sans frais jusqu'à 24 heures avant l'activité. Si vous annulez dans un délai moindre ou vous ne vous présentez pas, aucun remboursement ne vous sera proposé.",8 heures,Anglais et espagnol,miami,25.7616761,-80.1940987,https://cdn2.civitatis.com/estados-unidos/miami/galeria/pareja-south-beach.jpg
